fpr,tpr,threshold
0.675,0.91324200913242,0.3575669527053833
0.68125,0.91324200913242,0.34994572401046753
0.68125,0.9269406392694064,0.3365185856819153
0.6875,0.9269406392694064,0.33633774518966675
0.6875,0.9315068493150684,0.3352375030517578
0.69375,0.9406392694063926,0.33390647172927856
0.7,0.9406392694063926,0.33378860354423523
0.70625,0.9452054794520548,0.3299410939216614
0.7375,0.9452054794520548,0.31326839327812195
0.75,0.9452054794520548,0.3130698800086975
0.75625,0.9452054794520548,0.31288278102874756
0.76875,0.9452054794520548,0.3111061453819275
0.79375,0.9452054794520548,0.30053776502609253
0.79375,0.9497716894977168,0.292703777551651
0.80625,0.9497716894977168,0.28935930132865906
0.8125,0.954337899543379,0.28838643431663513
0.83125,0.958904109589041,0.2857191562652588
0.8375,0.958904109589041,0.2852146625518799
0.85625,0.958904109589041,0.28281089663505554
0.8625,0.958904109589041,0.28186988830566406
0.86875,0.9634703196347032,0.2790144979953766
0.8875,0.9634703196347032,0.27628499269485474
0.8875,0.9680365296803652,0.273700088262558
0.9,0.9680365296803652,0.27347877621650696
0.91875,0.9680365296803652,0.2704493999481201
0.93125,0.9726027397260274,0.26973363757133484
0.93125,0.9817351598173516,0.2632327675819397
0.95,0.9817351598173516,0.22948037087917328
0.95,0.9863013698630136,0.22606708109378815
0.95625,0.9863013698630136,0.2253125011920929
0.96875,0.9863013698630136,0.2208804339170456
0.975,0.9863013698630136,0.21378222107887268
0.9875,0.9863013698630136,0.20950450003147125
0.99375,0.9863013698630136,0.20574605464935303
0.99375,0.9908675799086758,0.19878312945365906
1.0,0.9908675799086758,0.1948116421699524
1.0,1.0,0.17307506501674652
