fpr,tpr,threshold
0.86875,0.9406392694063926,0.34981730580329895
0.89375,0.9452054794520548,0.34918224811553955
0.89375,0.9634703196347032,0.34237152338027954
0.90625,0.9634703196347032,0.34161311388015747
0.90625,0.9726027397260274,0.33875346183776855
0.925,0.9726027397260274,0.333032488822937
0.925,0.9817351598173516,0.3318197727203369
0.9375,0.9817351598173516,0.33004599809646606
0.94375,0.9863013698630136,0.32866787910461426
0.95,0.9863013698630136,0.32806241512298584
0.95,0.9908675799086758,0.32255151867866516
0.9625,0.9954337899543378,0.31786054372787476
0.975,0.9954337899543378,0.31641721725463867
0.975,1.0,0.3109402358531952
0.98125,1.0,0.3080958425998688
1.0,1.0,0.2789679765701294
